,代码,名称,最新价,股数
679,600283,钱江水利,12.76,0.0
680,603595,东尼电子,22.14,0.0
681,001339,智微智能,30.01,56.019999999999996
682,600007,中国国贸,24.3,1403.68
683,000510,新金路,2.86,0.0
684,301221,光庭信息,40.05,0.0
685,688252,天德钰,14.37,465.68
686,600226,亨通股份,2.16,0.0
687,600133,东湖高新,10.08,5314.84
688,603029,天鹅股份,14.41,0.0
689,002245,蔚蓝锂芯,7.93,3112.57
690,688326,经纬恒润-W,62.74,720.9300000000004
691,002063,远光软件,5.82,17216.76
692,002568,百润股份,19.66,15976.969999999996
693,300808,久量股份,16.03,313.68
694,000521,长虹美菱,8.76,17728.890000000003
695,000970,中科三环,8.06,1040.7099999999998
696,002405,四维图新,6.6,3914.3300000000004
697,300708,聚灿光电,9.56,0.0
698,600071,凤凰光学,17.68,0.0
699,300525,博思软件,12.53,2675.1
700,603341,龙旗科技,42.12,1.35
701,300159,新研股份,2.22,0.0
702,605128,上海沿浦,29.71,417.2
703,688058,宝兰德,31.29,155.9
704,300660,江苏雷利,27.6,221.64
705,002997,瑞鹄模具,31.42,925.8200000000002
706,688269,凯立新材,27.11,274.88
707,600439,瑞贝卡,2.26,0.0
708,603929,亚翔集成,25.66,0.0
709,301383,天键股份,38.49,306.48
710,300769,德方纳米,32.53,800.11
711,600299,安迪苏,9.86,1623.77
712,002965,祥鑫科技,32.63,2427.5000000000005
713,603500,祥和实业,7.59,22.62
714,688716,中研股份,22.86,0.54
715,600089,特变电工,14.55,34206.66
716,301022,海泰科,20.75,0.0
717,300791,仙乐健康,36.9,861.4799999999998
718,688798,艾为电子,56.89,2791.6800000000003
719,000567,海德股份,6.18,44.8
720,600559,老白干酒,20.88,10808.29
721,000596,古井贡酒,236.39,12559.250000000005
722,300776,帝尔激光,51.93,853.0299999999999
723,603118,共进股份,6.99,4.26
724,300445,康斯特,17.1,350.52
725,002222,福晶科技,26.54,199.44
726,000513,丽珠集团,39.99,1974.5800000000004
727,688102,斯瑞新材,11.81,0.0
728,300298,三诺生物,26.79,13698.230000000005
729,600363,联创光电,29.96,1504.9299999999994
730,301073,君亭酒店,19.72,1007.23
731,603893,瑞芯微,60.41,4436.58
732,833394,民士达,14.31,743.19
733,300476,胜宏科技,33.44,9225.380000000001
734,600885,宏发股份,29.57,6951.120000000003
735,600190,ST锦港,1.6,0.0
736,430047,诺思兰德,16.01,2573.5399999999995
737,300484,蓝海华腾,14.42,4.02
738,600755,厦门国贸,8.05,14099.560000000001
739,688248,南网科技,31.53,89.12
740,002881,美格智能,21.09,96.09
741,002316,亚联发展,3.25,0.0
742,300870,欧陆通,47.13,77.31
743,002847,盐津铺子,49.68,2400.059999999999
744,603380,易德龙,21.24,108.85
745,600862,中航高科,20.45,23683.140000000003
746,301310,鑫宏业,26.18,83.25999999999999
747,601133,柏诚股份,11.47,101.78
748,301013,利和兴,10.67,497.07000000000005
749,300415,伊之密,21.41,7584.860000000001
750,300492,华图山鼎,104.79,72.57
751,002102,能特科技,2.48,0.0
752,300151,昌红科技,16.54,4063.6099999999997
753,688353,华盛锂电,19.03,180.36
754,600006,东风汽车,6.62,23.5
755,300474,景嘉微,70.35,1914.86
756,301210,金杨股份,32.3,17.75
757,688195,腾景科技,26.61,14.0
758,301328,维峰电子,41.73,100.65
759,300545,联得装备,25.09,484.65999999999997
760,601163,三角轮胎,15.93,526.35
761,300395,菲利华,33.65,10074.720000000001
762,688012,中微公司,142.25,22906.870000000017
763,002458,益生股份,9.26,3005.39
764,835185,贝特瑞,19.49,4534.140000000001
765,002728,特一药业,8.48,456.0
766,688334,西高院,16.12,0.0
767,301179,泽宇智能,19.65,81.64
768,301039,中集车辆,9.4,4168.72
769,603077,和邦生物,1.71,6979.9
770,301398,星源卓镁,42.96,49.43
771,600120,浙江东方,3.44,29.7
772,000006,深振业Ａ,3.44,639.87
773,688396,华润微,39.62,8224.24
774,002139,拓邦股份,10.34,5077.969999999998
775,603933,睿能科技,13.81,0.0
776,000050,深天马Ａ,7.77,45.74000000000001
777,300398,飞凯材料,13.92,0.0
778,300752,隆利科技,13.94,330.88000000000005
779,688589,力合微,26.17,0.14
780,603136,天目湖,11.36,763.0200000000001
781,603111,康尼机电,6.12,997.6399999999999
782,300845,捷安高科,10.52,150.31999999999996
783,301566,达利凯普,19.38,0.35
784,000978,桂林旅游,6.17,329.22
785,001216,华瓷股份,13.25,0.0
786,600764,中国海防,20.32,178.79999999999998
787,300657,弘信电子,15.93,2197.16
788,300285,国瓷材料,18.59,19426.58
789,002353,杰瑞股份,36.32,15050.210000000008
790,600933,爱柯迪,16.85,6765.859999999998
791,300685,艾德生物,18.65,894.56
792,300761,立华股份,24.11,9143.99
793,688188,柏楚电子,200.14,1819.4999999999998
794,002823,凯中精密,10.78,1248.3999999999999
795,605389,长龄液压,22.46,133.34
796,600877,电科芯片,11.68,1305.47
797,300232,洲明科技,5.4,22.47
798,300691,联合光电,15.37,0.0
799,001389,广合科技,47.2,69.21999999999976
800,001308,康冠科技,23.63,1919.3400000000001
801,001314,亿道信息,40.91,16.4
802,603306,XD华懋科,20.05,498.08000000000004
803,688337,普源精电,28.27,
804,300102,乾照光电,6.39,3668.4399999999987
805,605118,力鼎光电,15.58,0.0
806,603501,韦尔股份,103.62,11352.790000000005
807,603557,ST起步,1.84,0.0
808,600203,福日电子,6.45,668.06
809,688592,司南导航,38.98,10.94
810,603897,长城科技,18.63,661.64
811,300322,硕贝德,8.4,0.0
812,002681,奋达科技,3.75,1612.36
813,000902,新洋丰,12.19,3642.9000000000005
814,688630,芯碁微装,70.75,3711.3399999999992
815,301419,阿莱德,25.51,0.0
816,688351,微电生理-U,23.64,8590.230000000001
817,603025,大豪科技,14.21,145.27
818,001965,招商公路,11.37,14503.929999999998
819,002518,科士达,19.92,693.0
820,001872,招商港口,18.98,444.58000000000004
821,300331,苏大维格,17.16,1283.25
822,300296,利亚德,4.77,6544.83
823,831627,力王股份,9.57,0.0
824,000670,盈方微,4.79,0.0
825,688130,晶华微,32.73,0.0
826,688278,特宝生物,58.78,2089.43
827,688728,格科微,13.5,17901.93
828,600593,大连圣亚,19.29,48.0
829,600305,恒顺醋业,7.73,47.78
830,301319,唯特偶,31.96,136.73
831,300396,迪瑞医疗,23.25,1941.8400000000008
832,300184,力源信息,4.85,0.0
833,300677,英科医疗,25.29,10040.720000000001
834,600647,退市同达,1.95,0.0
835,301395,仁信新材,19.57,71.74000000000001
836,688380,中微半导,17.63,0.0
837,601607,上海医药,18.67,5713.57
838,300812,易天股份,23.6,124.82
839,000957,中通客车,9.84,381.92
840,688480,赛恩斯,29.63,11.72
841,600879,航天电子,7.93,7127.170000000001
842,873339,XD恒太照,3.97,0.0
843,600079,人福医药,18.87,32326.499999999975
844,301233,盛帮股份,37.75,0.0
845,300346,南大光电,30.88,1071.1100000000001
846,688779,长远锂科,5.01,2433.96
847,300979,华利集团,68.31,4558.589999999999
848,002746,仙坛股份,6.03,5190.09
849,600976,健民集团,61.38,3288.9300000000017
850,300701,森霸传感,8.05,264.86
851,300303,聚飞光电,5.04,3086.1899999999996
852,301182,凯旺科技,16.14,148.09
853,600236,桂冠电力,7.07,2176.3199999999997
854,002379,宏创控股,6.06,13.98
855,688167,炬光科技,63.88,484.28
856,688689,银河微电,21.31,167.04000000000002
857,300632,光莆股份,10.18,0.0
858,300036,超图软件,14.26,3030.0099999999998
859,002646,天佑德酒,11.21,2364.76
860,003031,中瓷电子,47.97,280.57000000000005
861,688382,益方生物-U,8.21,1942.6299999999999
862,600848,上海临港,10.3,3524.07
863,600478,科力远,4.12,0.0
864,002401,中远海科,15.45,513.52
865,301252,同星科技,32.98,0.0
866,300444,双杰电气,7.23,801.4200000000001
867,688135,利扬芯片,16.56,0.0
868,002654,万润科技,12.45,2340.11
869,002903,宇环数控,16.65,231.91000000000003
870,688577,浙海德曼,43.86,590.1700000000001
871,688262,国芯科技,20.91,333.85
872,002882,金龙羽,16.76,0.0
873,688106,金宏气体,18.87,3162.3000000000006
874,688521,芯原股份,33.72,5591.5
875,873693,阿为特,27.42,0.0
876,002845,同兴达,13.72,155.46
877,300489,光智科技,19.1,0.0
878,300747,锐科激光,19.12,3155.1699999999996
879,301459,丰茂股份,41.45,331.16999999999996
880,300807,天迈科技,22.45,0.0
881,002737,葵花药业,27.86,3275.3100000000004
882,301135,瑞德智能,19.31,0.0
883,601333,广深铁路,3.22,71393.44999999998
884,300344,立方数科,3.22,0.0
885,601881,中国银河,11.84,18070.47
886,002835,同为股份,17.29,9.96
887,688711,宏微科技,24.87,1.36
888,870357,雅葆轩,15.19,0.0
889,605333,沪光股份,28.38,3279.48
890,688177,百奥泰,25.18,791.4700000000003
891,688499,利元亨,21.95,224.29000000000002
892,603879,ST永悦,2.2,0.0
893,301293,三博脑科,52.83,36.63
894,600999,招商证券,14.31,26300.430000000004
895,688138,清溢光电,23.15,130.60000000000002
896,831961,创远信科,8.83,147.82
897,603256,宏和科技,6.68,0.0
898,002048,宁波华翔,13.42,13313.390000000001
899,688658,悦康药业,17.91,10939.28
900,688091,上海谊众,25.8,0.0
901,688270,臻镭科技,32.55,3148.71
902,002636,金安国纪,6.76,318.29
903,002806,华锋股份,7.9,0.0
904,002533,金杯电工,10.17,10335.260000000002
905,300729,乐歌股份,15.84,1112.5600000000002
906,300777,中简科技,23.84,1364.14
907,001203,大中矿业,10.22,829.05
908,300124,汇川技术,55.75,
909,002546,新联电子,3.42,559.61
910,002597,金禾实业,20.64,889.24
911,002655,共达电声,11.49,4257.700000000001
912,002590,万安科技,13.8,22.9
913,000429,粤高速Ａ,10.36,4011.670000000001
914,300568,星源材质,9.22,16637.120000000003
915,002079,苏州固锝,9.23,857.6
916,002560,通达股份,5.77,0.0
917,603663,三祥新材,15.01,417.92999999999995
918,688290,景业智能,30.1,364.74000000000007
919,688401,路维光电,27.88,1151.72
920,600143,金发科技,6.98,2239.42
921,300686,智动力,6.99,0.0
922,002889,东方嘉盛,18.66,12.94
923,688110,东芯股份,22.17,4490.450000000001
924,603199,九华旅游,32.78,1033.6800000000003
925,600191,华资实业,4.69,0.0
926,300432,富临精工,7.05,435.69
927,002745,木林森,8.24,1783.2599999999998
928,688182,灿勤科技,14.16,221.65
929,600681,百川能源,3.55,1027.0
930,002111,威海广泰,10.67,2629.0099999999998
931,688573,信宇人,21.36,0.0
932,300904,威力传动,41.55,0.0
933,688558,国盛智科,17.96,146.06
934,603990,麦迪科技,9.58,0.0
935,300119,瑞普生物,14.49,2969.34
936,002449,国星光电,7.28,496.86
937,600166,福田汽车,2.43,18001.309999999998
938,688601,力芯微,43.78,602.1199999999999
939,600151,航天机电,4.88,0.0
940,002625,光启技术,18.33,5568.91
941,002606,大连电瓷,7.35,159.58
942,300201,海伦哲,3.68,0.0
943,002027,分众传媒,6.14,135650.04000000004
944,000568,泸州老窖,157.28,40738.36000000001
945,600804,*ST鹏博,1.23,0.0
946,600063,皖维高新,3.69,3245.05
947,002707,众信旅游,6.19,2710.82
948,600667,太极实业,6.2,881.27
949,000415,渤海租赁,2.49,0.0
950,002297,博云新材,6.23,0.0
951,301339,通行宝,19.96,39.279999999999994
952,601138,工业富联,27.45,66232.83999999992
953,300835,龙磁科技,23.75,0.0
954,603858,步长制药,15.11,659.41
955,600901,江苏金租,5.06,24466.660000000003
956,300759,康龙化成,20.29,22180.52
957,873690,捷众科技,11.43,0.0
958,688665,四方光电,30.53,339.62
959,688359,三孚新科,47.39,0.0
960,603013,亚普股份,14.1,282.39
961,002660,茂硕电源,7.7,
962,002173,创新医疗,6.42,0.0
963,600038,中直股份,41.1,3584.96
964,688218,江苏北人,18.02,0.0
965,603348,文灿股份,29.63,1995.43
966,603039,泛微网络,33.62,20.34
967,688079,美迪凯,7.84,0.0
968,688722,同益中,11.8,807.9000000000001
969,000733,振华科技,47.24,12851.300000000005
970,688469,芯联集成-U,3.95,1.8199999999999998
971,002564,*ST天沃,3.97,0.0
972,002609,捷顺科技,7.96,4188.159999999999
973,300035,中科电气,9.29,5652.139999999999
974,300077,国民技术,9.31,1176.42
975,300895,铜牛信息,25.36,0.0
976,001311,多利科技,26.79,419.42999999999995
977,001316,润贝航科,32.17,60.96000000000001
978,688259,创耀科技,45.95,57.5
979,603003,*ST龙宇,4.07,457.41999999999996
980,603883,老百姓,29.97,5123.81
981,300993,玉马遮阳,9.57,0.0
982,601328,交通银行,6.85,82549.9
983,300721,怡达股份,13.74,11.8
984,300236,上海新阳,34.38,0.0
985,002300,太阳电缆,5.52,0.0
986,600621,华鑫股份,13.82,2584.7
987,688653,康希通信,12.44,27.97
988,600525,长园集团,4.15,0.0
989,603611,诺力股份,18.05,1202.59
990,300212,易华录,18.05,1020.1599999999999
991,301129,瑞纳智能,19.49,368.12000000000006
992,688327,云从科技-UW,11.14,2807.87
993,600655,豫园股份,5.59,15.38
994,600330,天通股份,6.99,0.0
995,605318,法狮龙,13.99,0.0
996,601198,东兴证券,8.4,10490.95
997,300095,华伍股份,5.61,71.5
998,003042,中农联合,12.64,0.0
999,300134,大富科技,7.05,0.0
1000,000045,深纺织Ａ,8.46,222.8
1001,603602,纵横通信,12.74,0.0
1002,003028,振邦智能,38.22,268.74
1003,300581,晨曦航空,8.51,386.38
1004,301298,东利机械,12.8,0.0
1005,600379,宝光股份,8.54,0.0
1006,300203,聚光科技,11.43,9028.11
1007,688003,天准科技,34.38,959.7400000000001
1008,688137,近岸蛋白,34.54,154.41
1009,300598,诚迈科技,30.31,56.87
1010,300213,佳讯飞鸿,5.8,218.32
1011,002703,浙江世宝,11.62,10.21
1012,002588,史丹利,7.27,700.01
1013,600029,南方航空,5.82,71336.60999999996
1014,600706,曲江文旅,10.2,226.14
1015,603363,*ST傲农,4.38,634.64
1016,300566,激智科技,14.6,187.97
1017,300851,交大思诺,23.41,172.68999999999997
1018,002485,ST雪发,2.93,0.0
1019,600741,华域汽车,16.12,17605.060000000012
1020,601298,青岛港,8.8,6782.049999999998
1021,300265,通光线缆,7.39,0.0
1022,830839,万通液压,10.4,270.83
1023,603360,百傲化学,11.89,19.29
1024,300773,拉卡拉,13.39,90.0
1025,301295,美硕科技,19.44,161.51
1026,688677,海泰新光,41.93,2159.1300000000006
1027,600846,同济科技,7.5,0.0
1028,001287,中电港,18.03,569.22
1029,000166,申万宏源,4.53,52749.48
1030,605183,确成股份,16.64,1307.82
1031,603270,金帝股份,21.22,0.0
1032,603658,安图生物,48.51,5092.04
1033,301219,腾远钴业,41.04,74.52
1034,002662,京威股份,3.04,8.8
1035,688166,博瑞医药,35.14,1545.69
1036,688562,航天软件,15.32,0.0
1037,000635,英 力 特,6.13,0.0
1038,301529,福赛科技,32.22,157.34
1039,300491,通合科技,15.36,261.96000000000004
1040,002265,建设工业,9.24,0.0
1041,002706,良信股份,7.71,3133.0000000000005
1042,600161,天坛生物,30.93,22494.659999999996
1043,832651,天罡股份,13.96,159.86
1044,600372,中航机载,12.42,17493.080000000005
1045,301042,安联锐视,35.88,0.0
1046,833346,威贸电子,10.93,48.37
1047,300001,特锐德,21.89,5056.1
1048,002153,石基信息,6.28,2933.49
1049,603259,药明康德,43.98,42573.95000000002
1050,000036,华联控股,3.15,806.89
1051,688007,光峰科技,17.36,1830.6699999999998
1052,601989,中国重工,4.74,68728.02999999997
1053,000410,沈阳机床,6.32,0.0
1054,688209,英集芯,12.65,2897.7200000000007
1055,000009,中国宝安,9.52,5130.569999999999
1056,002101,广东鸿图,11.15,0.0
1057,300486,东杰智能,4.78,0.0
1058,300218,安利股份,15.95,5689.6900000000005
1059,300522,世名科技,11.21,0.0
1060,300268,ST佳沃,6.41,0.0
1061,600130,波导股份,3.21,0.0
1062,300637,扬帆新材,11.25,0.0
1063,600855,航天长峰,9.66,0.0
1064,002414,高德红外,6.44,5189.69
1065,600895,张江高科,20.98,2943.31
1066,000572,海马汽车,3.23,0.0
1067,688325,赛微微电,32.35,171.89
1068,301093,华兰股份,21.07,1443.59
1069,600391,航发科技,16.26,226.68
1070,002586,*ST围海,1.64,0.0
1071,002372,伟星新材,16.45,3295.1
1072,688061,灿瑞科技,26.36,56.85
1073,002697,红旗连锁,4.96,2246.8
1074,603778,国晟科技,3.31,0.0
1075,601236,红塔证券,6.62,4816.33
1076,600150,中国船舶,38.37,58361.080000000016
1077,301229,纽泰格,25.04,2.74
1078,300842,帝科股份,46.93,232.06
1079,300601,康泰生物,16.83,4088.9700000000007
1080,002824,和胜股份,13.47,159.75
1081,603070,万控智造,11.83,0.0
1082,000158,常山北明,6.79,0.0
1083,002335,科华数据,23.84,865.0099999999999
1084,600678,四川金顶,5.13,0.0
1085,300880,迦南智能,20.56,4.54
1086,301080,百普赛斯,37.76,383.54
1087,300884,狄耐克,8.59,203.12
1088,601816,京沪高铁,5.16,33540.22000000001
1089,300916,朗特智能,25.81,0.0
1090,603906,龙蟠科技,8.67,0.0
1091,603200,上海洗霸,20.89,243.93
1092,000901,航天科技,8.72,301.46000000000004
1093,603281,江瀚新材,24.42,0.0
1094,688360,德马科技,12.23,0.0
1095,600707,彩虹股份,7.04,27450.000000000004
1096,002498,汉缆股份,3.52,1959.56
1097,001373,翔腾新材,26.41,0.0
1098,601020,华钰矿业,14.16,394.52
1099,300107,建新股份,8.87,0.0
1100,688323,瑞华泰,10.69,577.2899999999998
1101,300411,金盾股份,12.52,25.190000000000005
1102,000425,徐工机械,7.25,55564.170000000006
1103,601678,滨化股份,3.63,0.0
1104,301021,英诺激光,16.38,2.11
1105,688176,亚虹医药-U,5.49,576.1299999999999
1106,301371,敷尔佳,34.82,0.0
1107,000062,深圳华强,9.18,0.0
1108,000900,现代投资,3.68,15.58
1109,300461,田中精机,12.9,207.57
1110,688419,耐科装备,31.4,41.92
1111,688551,科威尔,33.33,436.3499999999999
1112,300171,东富龙,12.99,1579.86
1113,688310,迈得医疗,14.87,1225.96
1114,002750,*ST龙津,1.86,0.0
1115,300633,开立医疗,43.04,8828.53
1116,603206,嘉环科技,13.14,0.0
1117,300530,领湃科技,17.06,0.0
1118,836221,易实精密,11.39,0.0
1119,300400,劲拓股份,11.4,0.0
1120,688038,中科通达,9.52,0.0
1121,300451,创业慧康,3.82,15892.75
1122,002651,利君股份,5.73,233.44
1123,300408,三环集团,30.62,21852.170000000006
1124,688692,C达梦,218.26,0.0
1125,000973,佛塑科技,3.83,46.42
1126,002023,海特高新,9.58,252.42
1127,001270,铖昌科技,40.4,278.86
1128,300185,通裕重工,1.93,1348.13
1129,688041,海光信息,73.52,29866.64
1130,600589,广东榕泰,3.88,0.0
1131,002290,禾盛新材,13.59,9.16
1132,301587,中瑞股份,31.17,98.00000000000036
1133,600206,有研新材,9.76,2110.2799999999997
1134,600377,宁沪高速,11.74,5696.5
1135,301308,江波龙,94.79,1765.5000000000002
1136,603700,宁水集团,9.88,23.8
1137,688027,国盾量子,170.32,5.12
1138,600115,中国东航,3.97,73579.22000000002
1139,688559,海目星,35.78,8.389999999999999
1140,001336,楚环科技,19.93,8.23
1141,688458,美芯晟,38.01,445.62
1142,603528,多伦科技,6.02,0.0
1143,603388,ST元成,2.01,0.0
1144,601995,中金公司,32.24,4724.360000000001
1145,600776,东方通信,10.16,614.21
1146,002941,新疆交建,10.2,184.89
1147,002170,芭田股份,6.14,126.2
1148,688698,伟创电气,28.86,385.65999999999997
1149,600586,金晶科技,6.21,1146.4
1150,600381,ST春天,2.07,0.0
1151,300305,裕兴股份,6.23,17.28
1152,688223,晶科能源,8.31,109130.90000000004
1153,688766,普冉股份,91.62,498.17
